0.363418 0.73889 -1.36623
0.364158 0.737878 -1.36847
0.364898 0.736865 -1.37071
0.365637 0.735851 -1.37294
0.366376 0.734835 -1.37516
0.367115 0.733819 -1.37738
0.367853 0.732801 -1.3796
0.368591 0.731782 -1.38181
0.369329 0.730762 -1.38402
0.370066 0.72974 -1.38622
0.370803 0.728718 -1.38842
0.37154 0.727695 -1.39062
0.372276 0.72667 -1.39281
0.373012 0.725644 -1.395
0.373748 0.724617 -1.39718
0.374483 0.723589 -1.39936
0.375218 0.72256 -1.40153
0.375952 0.72153 -1.4037
0.376686 0.720499 -1.40586
0.37742 0.719467 -1.40803
0.378153 0.718433 -1.41018
0.378886 0.717399 -1.41233
0.379619 0.716363 -1.41448
0.380351 0.715327 -1.41663
0.381083 0.714289 -1.41877
0.381815 0.71325 -1.4209
0.382546 0.71221 -1.42303
0.383277 0.711169 -1.42516
0.384007 0.710128 -1.42728
0.384738 0.709085 -1.4294
0.385467 0.708041 -1.43151
0.386197 0.706996 -1.43362
0.386926 0.70595 -1.43573
0.387655 0.704903 -1.43783
0.388383 0.703855 -1.43992
0.389111 0.702805 -1.44202
0.389839 0.701755 -1.4441
0.390566 0.700704 -1.44619
0.391293 0.699652 -1.44827
0.39202 0.698599 -1.45034
0.392746 0.697545 -1.45241
0.393472 0.69649 -1.45448
0.394197 0.695434 -1.45654
0.394923 0.694377 -1.4586
0.395647 0.693319 -1.46065
0.396372 0.69226 -1.4627
0.397096 0.6912 -1.46474
0.39782 0.690139 -1.46678
0.398543 0.689077 -1.46882
0.399266 0.688015 -1.47085
0.399989 0.686951 -1.47288
0.400711 0.685886 -1.4749
0.401433 0.684821 -1.47692
0.402155 0.683754 -1.47893
0.402876 0.682687 -1.48094
0.403597 0.681618 -1.48295
0.404318 0.680549 -1.48495
0.405038 0.679479 -1.48695
0.405758 0.678408 -1.48894
0.406477 0.677336 -1.49093
0.407197 0.676263 -1.49291
0.407915 0.675189 -1.49489
0.408634 0.674114 -1.49687
0.409352 0.673038 -1.49884
0.41007 0.671962 -1.5008
0.410787 0.670884 -1.50277
0.411504 0.669806 -1.50472
0.412221 0.668727 -1.50668
0.412937 0.667647 -1.50863
0.413653 0.666566 -1.51057
0.414369 0.665484 -1.51251
0.415084 0.664402 -1.51445
0.415799 0.663318 -1.51638
0.416514 0.662234 -1.51831
0.417228 0.661149 -1.52023
0.417942 0.660063 -1.52215
0.418656 0.658976 -1.52406
0.419369 0.657888 -1.52597
0.420082 0.6568 -1.52788
0.420794 0.65571 -1.52978
0.421506 0.65462 -1.53168
0.422218 0.653529 -1.53357
0.42293 0.652438 -1.53546
0.423641 0.651345 -1.53734
0.424352 0.650252 -1.53922
0.425062 0.649157 -1.5411
0.425772 0.648062 -1.54297
0.426482 0.646967 -1.54484
0.427191 0.64587 -1.5467
0.4279 0.644773 -1.54856
0.428609 0.643674 -1.55041
0.429318 0.642575 -1.55226
0.430026 0.641476 -1.5541
0.430733 0.640375 -1.55594
0.431441 0.639274 -1.55778
0.432148 0.638172 -1.55961
0.432854 0.637069 -1.56144
0.433561 0.635966 -1.56326
0.434267 0.634861 -1.56508
0.434972 0.633756 -1.5669
0.435678 0.63265 -1.56871
0.436383 0.631544 -1.57051
0.437087 0.630436 -1.57232
0.437792 0.629328 -1.57411
0.438496 0.62822 -1.57591
0.439199 0.62711 -1.57769
0.439903 0.626 -1.57948
0.440606 0.624889 -1.58126
0.441308 0.623777 -1.58303
0.442011 0.622665 -1.58481
0.442712 0.621552 -1.58657
0.443414 0.620438 -1.58834
0.444115 0.619324 -1.59009
0.444816 0.618208 -1.59185
0.445517 0.617092 -1.5936
0.446217 0.615976 -1.59534
0.446917 0.614859 -1.59708
0.447617 0.613741 -1.59882
0.448316 0.612622 -1.60055
0.449015 0.611503 -1.60228
0.449714 0.610383 -1.60401
0.450412 0.609262 -1.60573
0.45111 0.60814 -1.60744
0.451808 0.607018 -1.60915
0.452505 0.605896 -1.61086
0.453202 0.604772 -1.61256
0.453899 0.603648 -1.61426
0.454595 0.602524 -1.61595
0.455291 0.601398 -1.61764
0.455987 0.600272 -1.61933
0.456682 0.599146 -1.62101
0.457377 0.598018 -1.62268
0.458072 0.596891 -1.62436
0.458766 0.595762 -1.62602
0.459461 0.594633 -1.62769
0.460154 0.593503 -1.62935
0.460848 0.592373 -1.631
0.461541 0.591242 -1.63265
0.462234 0.59011 -1.6343
0.462926 0.588978 -1.63594
0.463618 0.587845 -1.63758
0.46431 0.586711 -1.63921
0.465002 0.585577 -1.64084
0.465693 0.584442 -1.64246
0.466384 0.583307 -1.64409
0.467074 0.582171 -1.6457
0.467765 0.581034 -1.64731
0.468455 0.579897 -1.64892
0.469144 0.57876 -1.65052
0.469834 0.577621 -1.65212
0.470523 0.576482 -1.65372
0.471211 0.575343 -1.65531
0.4719 0.574203 -1.65689
0.472588 0.573062 -1.65848
0.473275 0.571921 -1.66005
0.473963 0.570779 -1.66163
0.47465 0.569637 -1.6632
0.475337 0.568494 -1.66476
0.476023 0.567351 -1.66632
0.47671 0.566207 -1.66788
0.477396 0.565062 -1.66943
0.478081 0.563917 -1.67098
0.478767 0.562771 -1.67252
0.479452 0.561625 -1.67406
0.480136 0.560478 -1.6756
0.480821 0.559331 -1.67713
0.481505 0.558183 -1.67865
0.482189 0.557035 -1.68017
0.482872 0.555886 -1.68169
0.483555 0.554737 -1.68321
0.484238 0.553587 -1.68471
0.484921 0.552436 -1.68622
0.485603 0.551285 -1.68772
0.486285 0.550134 -1.68922
0.486967 0.548981 -1.69071
0.487648 0.547829 -1.6922
0.488329 0.546676 -1.69368
0.48901 0.545522 -1.69516
0.489691 0.544368 -1.69664
0.490371 0.543214 -1.69811
0.491051 0.542058 -1.69957
0.49173 0.540903 -1.70104
0.49241 0.539747 -1.70249
0.493089 0.53859 -1.70395
0.493767 0.537433 -1.7054
0.494446 0.536276 -1.70684
0.495124 0.535118 -1.70829
0.495802 0.533959 -1.70972
0.49648 0.5328 -1.71116
0.497157 0.531641 -1.71258
0.497834 0.530481 -1.71401
0.498511 0.52932 -1.71543
0.499187 0.528159 -1.71684
0.499863 0.526998 -1.71826
0.500539 0.525836 -1.71966
0.501215 0.524674 -1.72107
0.50189 0.523511 -1.72247
0.502565 0.522348 -1.72386
0.50324 0.521184 -1.72525
0.503915 0.52002 -1.72664
0.504589 0.518855 -1.72802
0.505263 0.51769 -1.7294
0.505936 0.516525 -1.73077
0.50661 0.515359 -1.73214
0.507283 0.514193 -1.73351
0.507956 0.513026 -1.73487
0.508628 0.511858 -1.73623
0.5093 0.510691 -1.73758
0.509972 0.509523 -1.73893
0.510644 0.508354 -1.74027
0.511316 0.507185 -1.74161
0.511987 0.506016 -1.74295
0.512658 0.504846 -1.74428
0.513328 0.503676 -1.74561
0.513999 0.502505 -1.74693
0.514669 0.501334 -1.74825
0.515339 0.500163 -1.74956
0.516008 0.498991 -1.75088
0.516678 0.497818 -1.75218
0.517347 0.496646 -1.75348
0.518015 0.495472 -1.75478
0.518684 0.494299 -1.75608
0.519352 0.493125 -1.75737
0.52002 0.491951 -1.75865
0.520688 0.490776 -1.75993
0.521355 0.489601 -1.76121
0.522023 0.488425 -1.76248
0.52269 0.487249 -1.76375
0.523356 0.486073 -1.76502
0.524023 0.484896 -1.76628
0.524689 0.483719 -1.76754
0.525355 0.482542 -1.76879
0.52602 0.481364 -1.77004
0.526686 0.480186 -1.77128
0.527351 0.479007 -1.77252
0.528016 0.477828 -1.77376
0.52868 0.476649 -1.77499
0.529345 0.475469 -1.77622
0.530009 0.474289 -1.77744
0.530673 0.473109 -1.77866
0.531337 0.471928 -1.77987
0.532 0.470747 -1.78108
0.532663 0.469565 -1.78229
0.533326 0.468383 -1.78349
0.533989 0.467201 -1.78469
0.534651 0.466019 -1.78589
0.535313 0.464836 -1.78708
0.535975 0.463652 -1.78826
0.536637 0.462469 -1.78944
0.537298 0.461285 -1.79062
0.537959 0.4601 -1.7918
0.53862 0.458916 -1.79297
0.539281 0.457731 -1.79413
0.539942 0.456545 -1.79529
0.540602 0.45536 -1.79645
0.541262 0.454174 -1.7976
0.541922 0.452987 -1.79875
0.542581 0.451801 -1.7999
0.54324 0.450614 -1.80104
0.543899 0.449426 -1.80217
0.544558 0.448239 -1.80331
0.545217 0.447051 -1.80443
0.545875 0.445862 -1.80556
0.546533 0.444674 -1.80668
0.547191 0.443485 -1.80779
0.547849 0.442295 -1.80891
0.548506 0.441106 -1.81001
0.549163 0.439916 -1.81112
0.54982 0.438726 -1.81222
0.550477 0.437535 -1.81331
0.551134 0.436344 -1.8144
0.55179 0.435153 -1.81549
0.552446 0.433962 -1.81657
0.553102 0.43277 -1.81765
0.553758 0.431578 -1.81873
0.554413 0.430386 -1.8198
0.555068 0.429193 -1.82087
0.555723 0.428 -1.82193
0.556378 0.426807 -1.82299
0.557032 0.425613 -1.82404
0.557687 0.424419 -1.82509
0.558341 0.423225 -1.82614
0.558995 0.422031 -1.82718
0.559648 0.420836 -1.82822
0.560302 0.419641 -1.82925
